date;store;item;sales
30.04.2016;5;8;60
1.05.2016;5;8;89
2.05.2016;5;8;58
3.05.2016;5;8;72
4.05.2016;5;8;68
5.05.2016;5;8;63
6.05.2016;5;8;80
7.05.2016;5;8;87
8.05.2016;5;8;89
9.05.2016;5;8;55
10.05.2016;5;8;68
11.05.2016;5;8;58
12.05.2016;5;8;83
13.05.2016;5;8;76
14.05.2016;5;8;90
15.05.2016;5;8;106
16.05.2016;5;8;53
17.05.2016;5;8;76
18.05.2016;5;8;70
19.05.2016;5;8;48
20.05.2016;5;8;66
21.05.2016;5;8;84
22.05.2016;5;8;97
23.05.2016;5;8;63
24.05.2016;5;8;64
25.05.2016;5;8;57
26.05.2016;5;8;66
27.05.2016;5;8;72
28.05.2016;5;8;79
29.05.2016;5;8;111
30.05.2016;5;8;51
31.05.2016;5;8;67
1.06.2016;5;8;73
2.06.2016;5;8;75
3.06.2016;5;8;77
4.06.2016;5;8;89
5.06.2016;5;8;83
6.06.2016;5;8;61
7.06.2016;5;8;58
8.06.2016;5;8;62
9.06.2016;5;8;68
10.06.2016;5;8;83
11.06.2016;5;8;90
12.06.2016;5;8;80
13.06.2016;5;8;53
14.06.2016;5;8;78
15.06.2016;5;8;62
16.06.2016;5;8;66
17.06.2016;5;8;91
18.06.2016;5;8;98
19.06.2016;5;8;76
20.06.2016;5;8;56
21.06.2016;5;8;73
22.06.2016;5;8;72
23.06.2016;5;8;77
24.06.2016;5;8;79
25.06.2016;5;8;98
26.06.2016;5;8;87
27.06.2016;5;8;48
28.06.2016;5;8;75
29.06.2016;5;8;56
30.06.2016;5;8;59
1.07.2016;5;8;93
2.07.2016;5;8;104
3.07.2016;5;8;114
4.07.2016;5;8;62
5.07.2016;5;8;60
6.07.2016;5;8;70
7.07.2016;5;8;78
8.07.2016;5;8;85
9.07.2016;5;8;90
10.07.2016;5;8;96
11.07.2016;5;8;67
12.07.2016;5;8;84
13.07.2016;5;8;79
14.07.2016;5;8;80
15.07.2016;5;8;66
16.07.2016;5;8;84
17.07.2016;5;8;113
18.07.2016;5;8;52
19.07.2016;5;8;67
20.07.2016;5;8;53
21.07.2016;5;8;93
22.07.2016;5;8;99
23.07.2016;5;8;96
24.07.2016;5;8;108
25.07.2016;5;8;57
26.07.2016;5;8;61
27.07.2016;5;8;75
28.07.2016;5;8;73
29.07.2016;5;8;97
30.07.2016;5;8;89
31.07.2016;5;8;88
1.08.2016;5;8;65
2.08.2016;5;8;66
3.08.2016;5;8;66
4.08.2016;5;8;82
5.08.2016;5;8;81
6.08.2016;5;8;86
7.08.2016;5;8;71
8.08.2016;5;8;60
9.08.2016;5;8;69
10.08.2016;5;8;65
11.08.2016;5;8;73
12.08.2016;5;8;81
13.08.2016;5;8;91
14.08.2016;5;8;75
15.08.2016;5;8;52
16.08.2016;5;8;61
17.08.2016;5;8;70
18.08.2016;5;8;54
19.08.2016;5;8;70
20.08.2016;5;8;83
21.08.2016;5;8;91
22.08.2016;5;8;57
23.08.2016;5;8;53
24.08.2016;5;8;74
25.08.2016;5;8;74
26.08.2016;5;8;84
27.08.2016;5;8;71
28.08.2016;5;8;89
29.08.2016;5;8;63
30.08.2016;5;8;61
31.08.2016;5;8;48
1.09.2016;5;8;64
2.09.2016;5;8;65
3.09.2016;5;8;75
4.09.2016;5;8;76
5.09.2016;5;8;51
6.09.2016;5;8;59
7.09.2016;5;8;57
8.09.2016;5;8;70
9.09.2016;5;8;67
10.09.2016;5;8;78
11.09.2016;5;8;93
12.09.2016;5;8;41
13.09.2016;5;8;66
14.09.2016;5;8;57
15.09.2016;5;8;72
16.09.2016;5;8;61
17.09.2016;5;8;79
18.09.2016;5;8;95
19.09.2016;5;8;51
20.09.2016;5;8;64
21.09.2016;5;8;59
22.09.2016;5;8;58
23.09.2016;5;8;74
24.09.2016;5;8;67
25.09.2016;5;8;75
26.09.2016;5;8;47
27.09.2016;5;8;68
28.09.2016;5;8;77
29.09.2016;5;8;78
30.09.2016;5;8;79
1.10.2016;5;8;64
2.10.2016;5;8;70
3.10.2016;5;8;46
4.10.2016;5;8;53
5.10.2016;5;8;55
6.10.2016;5;8;70
7.10.2016;5;8;77
8.10.2016;5;8;82
9.10.2016;5;8;84
10.10.2016;5;8;56
11.10.2016;5;8;61
12.10.2016;5;8;61
13.10.2016;5;8;61
14.10.2016;5;8;71
15.10.2016;5;8;64
16.10.2016;5;8;80
17.10.2016;5;8;50
18.10.2016;5;8;58
19.10.2016;5;8;70
20.10.2016;5;8;68
21.10.2016;5;8;57
22.10.2016;5;8;82
23.10.2016;5;8;70
24.10.2016;5;8;46
25.10.2016;5;8;64
26.10.2016;5;8;59
27.10.2016;5;8;47
28.10.2016;5;8;59
29.10.2016;5;8;85
30.10.2016;5;8;80
31.10.2016;5;8;49
1.11.2016;5;8;56
2.11.2016;5;8;45
3.11.2016;5;8;70
4.11.2016;5;8;93
5.11.2016;5;8;80
6.11.2016;5;8;120
7.11.2016;5;8;62
8.11.2016;5;8;70
9.11.2016;5;8;64
10.11.2016;5;8;71
11.11.2016;5;8;73
12.11.2016;5;8;81
13.11.2016;5;8;85
14.11.2016;5;8;52
15.11.2016;5;8;59
16.11.2016;5;8;63
17.11.2016;5;8;70
18.11.2016;5;8;65
19.11.2016;5;8;81
20.11.2016;5;8;74
21.11.2016;5;8;44
22.11.2016;5;8;68
23.11.2016;5;8;64
24.11.2016;5;8;76
25.11.2016;5;8;75
26.11.2016;5;8;71
27.11.2016;5;8;78
28.11.2016;5;8;46
29.11.2016;5;8;50
30.11.2016;5;8;62
1.12.2016;5;8;42
2.12.2016;5;8;53
3.12.2016;5;8;59
4.12.2016;5;8;56
5.12.2016;5;8;44
6.12.2016;5;8;57
7.12.2016;5;8;51
8.12.2016;5;8;53
9.12.2016;5;8;76
10.12.2016;5;8;45
11.12.2016;5;8;51
12.12.2016;5;8;44
13.12.2016;5;8;51
14.12.2016;5;8;38
15.12.2016;5;8;43
16.12.2016;5;8;49
17.12.2016;5;8;47
18.12.2016;5;8;60
19.12.2016;5;8;44
20.12.2016;5;8;60
21.12.2016;5;8;45
22.12.2016;5;8;40
23.12.2016;5;8;44
24.12.2016;5;8;46
25.12.2016;5;8;51
26.12.2016;5;8;26
27.12.2016;5;8;52
28.12.2016;5;8;36
29.12.2016;5;8;43
30.12.2016;5;8;49
31.12.2016;5;8;54
1.01.2017;5;8;41
2.01.2017;5;8;31
3.01.2017;5;8;42
4.01.2017;5;8;30
5.01.2017;5;8;38
6.01.2017;5;8;63
7.01.2017;5;8;45
8.01.2017;5;8;43
9.01.2017;5;8;38
10.01.2017;5;8;42
11.01.2017;5;8;42
12.01.2017;5;8;49
13.01.2017;5;8;45
14.01.2017;5;8;46
15.01.2017;5;8;58
16.01.2017;5;8;36
17.01.2017;5;8;40
18.01.2017;5;8;43
19.01.2017;5;8;37
20.01.2017;5;8;52
21.01.2017;5;8;62
22.01.2017;5;8;49
23.01.2017;5;8;34
24.01.2017;5;8;37
25.01.2017;5;8;51
26.01.2017;5;8;51
27.01.2017;5;8;44
28.01.2017;5;8;52
29.01.2017;5;8;49
30.01.2017;5;8;30
31.01.2017;5;8;52
1.02.2017;5;8;37
2.02.2017;5;8;60
3.02.2017;5;8;45
4.02.2017;5;8;43
5.02.2017;5;8;73
6.02.2017;5;8;36
7.02.2017;5;8;40
8.02.2017;5;8;39
9.02.2017;5;8;36
10.02.2017;5;8;43
11.02.2017;5;8;64
12.02.2017;5;8;73
13.02.2017;5;8;41
14.02.2017;5;8;45
15.02.2017;5;8;46
16.02.2017;5;8;51
17.02.2017;5;8;63
18.02.2017;5;8;46
19.02.2017;5;8;50
20.02.2017;5;8;42
21.02.2017;5;8;52
22.02.2017;5;8;41
23.02.2017;5;8;49
24.02.2017;5;8;47
25.02.2017;5;8;47
26.02.2017;5;8;51
27.02.2017;5;8;56
28.02.2017;5;8;46
1.03.2017;5;8;55
2.03.2017;5;8;67
3.03.2017;5;8;69
4.03.2017;5;8;70
5.03.2017;5;8;65
6.03.2017;5;8;39
7.03.2017;5;8;58
8.03.2017;5;8;51
9.03.2017;5;8;68
10.03.2017;5;8;68
11.03.2017;5;8;79
12.03.2017;5;8;86
13.03.2017;5;8;39
14.03.2017;5;8;63
15.03.2017;5;8;45
16.03.2017;5;8;66
17.03.2017;5;8;75
18.03.2017;5;8;52
19.03.2017;5;8;67
20.03.2017;5;8;47
21.03.2017;5;8;65
22.03.2017;5;8;49
23.03.2017;5;8;50
24.03.2017;5;8;65
25.03.2017;5;8;72
26.03.2017;5;8;68
27.03.2017;5;8;50
28.03.2017;5;8;59
29.03.2017;5;8;60
30.03.2017;5;8;73
31.03.2017;5;8;72
1.04.2017;5;8;67
2.04.2017;5;8;83
3.04.2017;5;8;51
4.04.2017;5;8;78
5.04.2017;5;8;64
6.04.2017;5;8;69
7.04.2017;5;8;82
8.04.2017;5;8;77
9.04.2017;5;8;92
10.04.2017;5;8;62
11.04.2017;5;8;60
12.04.2017;5;8;60
13.04.2017;5;8;82
14.04.2017;5;8;84
15.04.2017;5;8;79
16.04.2017;5;8;91
17.04.2017;5;8;54
18.04.2017;5;8;69
19.04.2017;5;8;60
20.04.2017;5;8;70
21.04.2017;5;8;71
22.04.2017;5;8;79
23.04.2017;5;8;70
24.04.2017;5;8;54
25.04.2017;5;8;75
26.04.2017;5;8;74
27.04.2017;5;8;64
28.04.2017;5;8;80
29.04.2017;5;8;79
30.04.2017;5;8;82
1.05.2017;5;8;65
2.05.2017;5;8;65
3.05.2017;5;8;67
4.05.2017;5;8;55
5.05.2017;5;8;85
6.05.2017;5;8;71
7.05.2017;5;8;93
8.05.2017;5;8;49
9.05.2017;5;8;67
10.05.2017;5;8;78
11.05.2017;5;8;69
12.05.2017;5;8;79
13.05.2017;5;8;82
14.05.2017;5;8;85
15.05.2017;5;8;56
16.05.2017;5;8;70
17.05.2017;5;8;61
18.05.2017;5;8;74
19.05.2017;5;8;84
20.05.2017;5;8;76
21.05.2017;5;8;88
22.05.2017;5;8;50
23.05.2017;5;8;75
24.05.2017;5;8;87
25.05.2017;5;8;77
26.05.2017;5;8;67
27.05.2017;5;8;73
28.05.2017;5;8;80
29.05.2017;5;8;54
30.05.2017;5;8;75
31.05.2017;5;8;64
1.06.2017;5;8;84
2.06.2017;5;8;82
3.06.2017;5;8;108
4.06.2017;5;8;115
5.06.2017;5;8;74
6.06.2017;5;8;65
7.06.2017;5;8;79
8.06.2017;5;8;70
9.06.2017;5;8;90
10.06.2017;5;8;80
11.06.2017;5;8;102
12.06.2017;5;8;65
13.06.2017;5;8;66
14.06.2017;5;8;61
15.06.2017;5;8;86
16.06.2017;5;8;76
17.06.2017;5;8;99
18.06.2017;5;8;95
19.06.2017;5;8;53
20.06.2017;5;8;74
21.06.2017;5;8;85
22.06.2017;5;8;60
23.06.2017;5;8;89
24.06.2017;5;8;103
25.06.2017;5;8;85
26.06.2017;5;8;78
27.06.2017;5;8;86
28.06.2017;5;8;78
29.06.2017;5;8;64
30.06.2017;5;8;84
1.07.2017;5;8;85
2.07.2017;5;8;102
3.07.2017;5;8;73
4.07.2017;5;8;83
5.07.2017;5;8;57
6.07.2017;5;8;87
7.07.2017;5;8;97
8.07.2017;5;8;102
9.07.2017;5;8;86
10.07.2017;5;8;68
11.07.2017;5;8;91
12.07.2017;5;8;91
13.07.2017;5;8;90
14.07.2017;5;8;81
15.07.2017;5;8;91
16.07.2017;5;8;96
17.07.2017;5;8;75
18.07.2017;5;8;81
19.07.2017;5;8;60
20.07.2017;5;8;74
21.07.2017;5;8;98
22.07.2017;5;8;86
23.07.2017;5;8;107
24.07.2017;5;8;71
25.07.2017;5;8;79
26.07.2017;5;8;83
27.07.2017;5;8;75
28.07.2017;5;8;79
29.07.2017;5;8;102
30.07.2017;5;8;117
31.07.2017;5;8;79
1.08.2017;5;8;64
2.08.2017;5;8;75
3.08.2017;5;8;84
4.08.2017;5;8;77
5.08.2017;5;8;72
6.08.2017;5;8;76
7.08.2017;5;8;54
8.08.2017;5;8;63
9.08.2017;5;8;82
10.08.2017;5;8;85
11.08.2017;5;8;83
12.08.2017;5;8;79
13.08.2017;5;8;88
14.08.2017;5;8;56
15.08.2017;5;8;65
16.08.2017;5;8;77
17.08.2017;5;8;64
18.08.2017;5;8;74
19.08.2017;5;8;93
20.08.2017;5;8;95
21.08.2017;5;8;60
22.08.2017;5;8;58
23.08.2017;5;8;76
24.08.2017;5;8;75
25.08.2017;5;8;67
26.08.2017;5;8;84
27.08.2017;5;8;95
28.08.2017;5;8;59
29.08.2017;5;8;52
30.08.2017;5;8;72
31.08.2017;5;8;80
1.09.2017;5;8;76
2.09.2017;5;8;108
3.09.2017;5;8;80
4.09.2017;5;8;57
5.09.2017;5;8;56
6.09.2017;5;8;72
7.09.2017;5;8;78
8.09.2017;5;8;102
9.09.2017;5;8;86
10.09.2017;5;8;79
11.09.2017;5;8;49
12.09.2017;5;8;66
13.09.2017;5;8;69
14.09.2017;5;8;67
15.09.2017;5;8;48
16.09.2017;5;8;65
17.09.2017;5;8;81
18.09.2017;5;8;57
19.09.2017;5;8;65
20.09.2017;5;8;78
21.09.2017;5;8;73
22.09.2017;5;8;83
23.09.2017;5;8;75
24.09.2017;5;8;79
25.09.2017;5;8;49
26.09.2017;5;8;83
27.09.2017;5;8;78
28.09.2017;5;8;68
29.09.2017;5;8;71
30.09.2017;5;8;72
1.10.2017;5;8;76
2.10.2017;5;8;65
3.10.2017;5;8;50
4.10.2017;5;8;51
5.10.2017;5;8;63
6.10.2017;5;8;69
7.10.2017;5;8;73
8.10.2017;5;8;97
9.10.2017;5;8;39
10.10.2017;5;8;50
11.10.2017;5;8;57
12.10.2017;5;8;74
13.10.2017;5;8;56
14.10.2017;5;8;66
15.10.2017;5;8;71
16.10.2017;5;8;44
17.10.2017;5;8;65
18.10.2017;5;8;64
19.10.2017;5;8;55
20.10.2017;5;8;63
21.10.2017;5;8;76
22.10.2017;5;8;73
23.10.2017;5;8;54
24.10.2017;5;8;48
25.10.2017;5;8;66
26.10.2017;5;8;56
27.10.2017;5;8;78
28.10.2017;5;8;62
29.10.2017;5;8;82
30.10.2017;5;8;55
31.10.2017;5;8;73
1.11.2017;5;8;72
2.11.2017;5;8;73
3.11.2017;5;8;75
4.11.2017;5;8;79
5.11.2017;5;8;87
6.11.2017;5;8;45
7.11.2017;5;8;65
8.11.2017;5;8;71
9.11.2017;5;8;76
10.11.2017;5;8;67
11.11.2017;5;8;86
12.11.2017;5;8;82
13.11.2017;5;8;69
14.11.2017;5;8;55
15.11.2017;5;8;58
16.11.2017;5;8;69
17.11.2017;5;8;70
18.11.2017;5;8;68
19.11.2017;5;8;87
20.11.2017;5;8;50
21.11.2017;5;8;54
22.11.2017;5;8;68
23.11.2017;5;8;82
24.11.2017;5;8;74
25.11.2017;5;8;67
26.11.2017;5;8;76
27.11.2017;5;8;55
28.11.2017;5;8;61
29.11.2017;5;8;68
30.11.2017;5;8;91
1.12.2017;5;8;63
2.12.2017;5;8;59
3.12.2017;5;8;59
4.12.2017;5;8;44
5.12.2017;5;8;44
6.12.2017;5;8;46
7.12.2017;5;8;32
8.12.2017;5;8;51
9.12.2017;5;8;52
10.12.2017;5;8;65
11.12.2017;5;8;41
12.12.2017;5;8;49
13.12.2017;5;8;48
14.12.2017;5;8;61
15.12.2017;5;8;56
16.12.2017;5;8;50
17.12.2017;5;8;49
18.12.2017;5;8;35
19.12.2017;5;8;33
20.12.2017;5;8;41
21.12.2017;5;8;45
22.12.2017;5;8;44
23.12.2017;5;8;58
24.12.2017;5;8;58
25.12.2017;5;8;44
26.12.2017;5;8;42
27.12.2017;5;8;40
28.12.2017;5;8;51
29.12.2017;5;8;51
30.12.2017;5;8;68
31.12.2017;5;8;67
1.01.2013;6;8;43
2.01.2013;6;8;32
3.01.2013;6;8;36
4.01.2013;6;8;31
5.01.2013;6;8;32
6.01.2013;6;8;31
7.01.2013;6;8;28
8.01.2013;6;8;18
9.01.2013;6;8;27
10.01.2013;6;8;30
11.01.2013;6;8;36
12.01.2013;6;8;39
13.01.2013;6;8;44
14.01.2013;6;8;24
15.01.2013;6;8;39
16.01.2013;6;8;26
17.01.2013;6;8;27
18.01.2013;6;8;33
19.01.2013;6;8;32
20.01.2013;6;8;40
21.01.2013;6;8;19
22.01.2013;6;8;39
23.01.2013;6;8;35
24.01.2013;6;8;36
25.01.2013;6;8;34
26.01.2013;6;8;41
27.01.2013;6;8;41
28.01.2013;6;8;30
29.01.2013;6;8;40
30.01.2013;6;8;27
31.01.2013;6;8;41
1.02.2013;6;8;43
2.02.2013;6;8;43
3.02.2013;6;8;39
4.02.2013;6;8;34
5.02.2013;6;8;34
6.02.2013;6;8;32
7.02.2013;6;8;45
8.02.2013;6;8;34
9.02.2013;6;8;46
10.02.2013;6;8;48
11.02.2013;6;8;29
12.02.2013;6;8;31
13.02.2013;6;8;23
14.02.2013;6;8;40
15.02.2013;6;8;42
16.02.2013;6;8;48
17.02.2013;6;8;47
18.02.2013;6;8;37
19.02.2013;6;8;26
20.02.2013;6;8;30
21.02.2013;6;8;31
22.02.2013;6;8;38
23.02.2013;6;8;53
24.02.2013;6;8;48
25.02.2013;6;8;31
26.02.2013;6;8;42
27.02.2013;6;8;32
28.02.2013;6;8;25
1.03.2013;6;8;60
2.03.2013;6;8;46
3.03.2013;6;8;62
4.03.2013;6;8;28
5.03.2013;6;8;38
6.03.2013;6;8;56
7.03.2013;6;8;43
8.03.2013;6;8;61
9.03.2013;6;8;61
10.03.2013;6;8;42
11.03.2013;6;8;33
12.03.2013;6;8;39
13.03.2013;6;8;43
14.03.2013;6;8;38
15.03.2013;6;8;52
16.03.2013;6;8;51
17.03.2013;6;8;57
18.03.2013;6;8;27
19.03.2013;6;8;36
20.03.2013;6;8;48
21.03.2013;6;8;34
22.03.2013;6;8;53
23.03.2013;6;8;50
24.03.2013;6;8;79
25.03.2013;6;8;46
26.03.2013;6;8;37
27.03.2013;6;8;47
28.03.2013;6;8;67
29.03.2013;6;8;47
30.03.2013;6;8;44
31.03.2013;6;8;57
1.04.2013;6;8;36
2.04.2013;6;8;36
3.04.2013;6;8;47
4.04.2013;6;8;49
5.04.2013;6;8;57
6.04.2013;6;8;66
7.04.2013;6;8;52
8.04.2013;6;8;39
9.04.2013;6;8;51
10.04.2013;6;8;36
11.04.2013;6;8;54
12.04.2013;6;8;61
13.04.2013;6;8;52
14.04.2013;6;8;54
15.04.2013;6;8;37
16.04.2013;6;8;50
17.04.2013;6;8;42
18.04.2013;6;8;58
19.04.2013;6;8;51
20.04.2013;6;8;77
21.04.2013;6;8;65
22.04.2013;6;8;44
23.04.2013;6;8;47
24.04.2013;6;8;46
25.04.2013;6;8;60
26.04.2013;6;8;59
27.04.2013;6;8;58
28.04.2013;6;8;70
29.04.2013;6;8;39
30.04.2013;6;8;63
1.05.2013;6;8;55
2.05.2013;6;8;43
3.05.2013;6;8;54
4.05.2013;6;8;60
5.05.2013;6;8;58
6.05.2013;6;8;39
7.05.2013;6;8;52
8.05.2013;6;8;43
9.05.2013;6;8;55
10.05.2013;6;8;67
11.05.2013;6;8;54
12.05.2013;6;8;66
13.05.2013;6;8;40
14.05.2013;6;8;47
15.05.2013;6;8;60
16.05.2013;6;8;41
17.05.2013;6;8;53
18.05.2013;6;8;63
19.05.2013;6;8;70
20.05.2013;6;8;50
21.05.2013;6;8;49
22.05.2013;6;8;51
23.05.2013;6;8;51
24.05.2013;6;8;61
25.05.2013;6;8;60
26.05.2013;6;8;61
27.05.2013;6;8;55
28.05.2013;6;8;48
29.05.2013;6;8;54
30.05.2013;6;8;62
31.05.2013;6;8;50
1.06.2013;6;8;59
2.06.2013;6;8;65
3.06.2013;6;8;32
4.06.2013;6;8;47
5.06.2013;6;8;56
6.06.2013;6;8;59
7.06.2013;6;8;73
8.06.2013;6;8;59
9.06.2013;6;8;73
10.06.2013;6;8;49
11.06.2013;6;8;65
12.06.2013;6;8;64
13.06.2013;6;8;55
14.06.2013;6;8;51
15.06.2013;6;8;69
16.06.2013;6;8;70
17.06.2013;6;8;41
18.06.2013;6;8;55
19.06.2013;6;8;60
20.06.2013;6;8;66
21.06.2013;6;8;55
22.06.2013;6;8;61
23.06.2013;6;8;58
24.06.2013;6;8;46
25.06.2013;6;8;55
26.06.2013;6;8;53
27.06.2013;6;8;61
28.06.2013;6;8;56
29.06.2013;6;8;64
30.06.2013;6;8;54
1.07.2013;6;8;44
2.07.2013;6;8;61
3.07.2013;6;8;61
4.07.2013;6;8;70
5.07.2013;6;8;74
6.07.2013;6;8;73
7.07.2013;6;8;78
8.07.2013;6;8;50
9.07.2013;6;8;48
10.07.2013;6;8;55
11.07.2013;6;8;67
12.07.2013;6;8;71
13.07.2013;6;8;71
14.07.2013;6;8;62
15.07.2013;6;8;56
16.07.2013;6;8;49
17.07.2013;6;8;52
18.07.2013;6;8;55
19.07.2013;6;8;69
20.07.2013;6;8;62
21.07.2013;6;8;68
22.07.2013;6;8;36
23.07.2013;6;8;48
24.07.2013;6;8;67
25.07.2013;6;8;88
26.07.2013;6;8;74
27.07.2013;6;8;74
28.07.2013;6;8;77
29.07.2013;6;8;44
30.07.2013;6;8;48
31.07.2013;6;8;64
1.08.2013;6;8;65
2.08.2013;6;8;43
3.08.2013;6;8;58
4.08.2013;6;8;62
5.08.2013;6;8;32
6.08.2013;6;8;58
7.08.2013;6;8;47
8.08.2013;6;8;46
9.08.2013;6;8;42
10.08.2013;6;8;67
11.08.2013;6;8;49
12.08.2013;6;8;39
13.08.2013;6;8;59
14.08.2013;6;8;52
15.08.2013;6;8;55
16.08.2013;6;8;59
17.08.2013;6;8;54
18.08.2013;6;8;59
19.08.2013;6;8;45
20.08.2013;6;8;50
21.08.2013;6;8;51
22.08.2013;6;8;63
23.08.2013;6;8;54
24.08.2013;6;8;62
25.08.2013;6;8;81
26.08.2013;6;8;39
27.08.2013;6;8;52
28.08.2013;6;8;57
29.08.2013;6;8;58
30.08.2013;6;8;47
31.08.2013;6;8;69
1.09.2013;6;8;57
2.09.2013;6;8;30
3.09.2013;6;8;50
4.09.2013;6;8;47
5.09.2013;6;8;48
6.09.2013;6;8;47
7.09.2013;6;8;61
8.09.2013;6;8;58
9.09.2013;6;8;35
10.09.2013;6;8;40
11.09.2013;6;8;38
12.09.2013;6;8;44
13.09.2013;6;8;71
14.09.2013;6;8;52
15.09.2013;6;8;63
16.09.2013;6;8;42
17.09.2013;6;8;46
18.09.2013;6;8;54
19.09.2013;6;8;52
20.09.2013;6;8;50
21.09.2013;6;8;63
22.09.2013;6;8;58
23.09.2013;6;8;46
24.09.2013;6;8;36
25.09.2013;6;8;45
26.09.2013;6;8;48
27.09.2013;6;8;62
28.09.2013;6;8;46
29.09.2013;6;8;53
30.09.2013;6;8;46
1.10.2013;6;8;50
2.10.2013;6;8;44
3.10.2013;6;8;51
4.10.2013;6;8;53
5.10.2013;6;8;55
6.10.2013;6;8;68
7.10.2013;6;8;42
8.10.2013;6;8;41
9.10.2013;6;8;36
10.10.2013;6;8;43
11.10.2013;6;8;52
12.10.2013;6;8;50
13.10.2013;6;8;46
14.10.2013;6;8;37
15.10.2013;6;8;43
16.10.2013;6;8;55
17.10.2013;6;8;50
18.10.2013;6;8;54
19.10.2013;6;8;59
20.10.2013;6;8;45
21.10.2013;6;8;45
22.10.2013;6;8;49
23.10.2013;6;8;43
24.10.2013;6;8;52
25.10.2013;6;8;57
26.10.2013;6;8;64
27.10.2013;6;8;57
28.10.2013;6;8;37
29.10.2013;6;8;54
30.10.2013;6;8;46
31.10.2013;6;8;55
1.11.2013;6;8;50
2.11.2013;6;8;56
3.11.2013;6;8;67
4.11.2013;6;8;33
5.11.2013;6;8;47
6.11.2013;6;8;43
7.11.2013;6;8;56
8.11.2013;6;8;49
9.11.2013;6;8;57
10.11.2013;6;8;59
11.11.2013;6;8;45
12.11.2013;6;8;55
13.11.2013;6;8;42
14.11.2013;6;8;59
15.11.2013;6;8;43
16.11.2013;6;8;51
17.11.2013;6;8;58
18.11.2013;6;8;42
19.11.2013;6;8;55
20.11.2013;6;8;39
21.11.2013;6;8;57
22.11.2013;6;8;65
23.11.2013;6;8;57
24.11.2013;6;8;59
25.11.2013;6;8;40
26.11.2013;6;8;50
27.11.2013;6;8;44
28.11.2013;6;8;43
29.11.2013;6;8;67
30.11.2013;6;8;65
1.12.2013;6;8;43
2.12.2013;6;8;32
3.12.2013;6;8;40
4.12.2013;6;8;48
5.12.2013;6;8;43
6.12.2013;6;8;34
7.12.2013;6;8;43
8.12.2013;6;8;33
9.12.2013;6;8;34
10.12.2013;6;8;42
11.12.2013;6;8;37
12.12.2013;6;8;39
13.12.2013;6;8;42
14.12.2013;6;8;42
15.12.2013;6;8;29
16.12.2013;6;8;27
17.12.2013;6;8;19
18.12.2013;6;8;27
19.12.2013;6;8;41
20.12.2013;6;8;50
21.12.2013;6;8;41
22.12.2013;6;8;55
23.12.2013;6;8;26
24.12.2013;6;8;31
25.12.2013;6;8;37
26.12.2013;6;8;37
27.12.2013;6;8;45
28.12.2013;6;8;38
29.12.2013;6;8;51
30.12.2013;6;8;25
31.12.2013;6;8;30
1.01.2014;6;8;29
2.01.2014;6;8;39
3.01.2014;6;8;43
4.01.2014;6;8;48
5.01.2014;6;8;41
6.01.2014;6;8;26
7.01.2014;6;8;28
8.01.2014;6;8;29
9.01.2014;6;8;29
10.01.2014;6;8;36
11.01.2014;6;8;54
12.01.2014;6;8;52
13.01.2014;6;8;29
14.01.2014;6;8;31
15.01.2014;6;8;32
16.01.2014;6;8;50
17.01.2014;6;8;32
18.01.2014;6;8;50
19.01.2014;6;8;49
20.01.2014;6;8;28
21.01.2014;6;8;36
22.01.2014;6;8;31
23.01.2014;6;8;33
24.01.2014;6;8;58
25.01.2014;6;8;40
26.01.2014;6;8;41
27.01.2014;6;8;38
28.01.2014;6;8;28
29.01.2014;6;8;31
30.01.2014;6;8;33
31.01.2014;6;8;41
1.02.2014;6;8;45
2.02.2014;6;8;40
3.02.2014;6;8;32
4.02.2014;6;8;44
5.02.2014;6;8;43
6.02.2014;6;8;42
7.02.2014;6;8;35
8.02.2014;6;8;55
9.02.2014;6;8;64
10.02.2014;6;8;43
11.02.2014;6;8;31
12.02.2014;6;8;40
13.02.2014;6;8;32
14.02.2014;6;8;46
15.02.2014;6;8;42
16.02.2014;6;8;55
17.02.2014;6;8;35
18.02.2014;6;8;35
19.02.2014;6;8;40
20.02.2014;6;8;40
21.02.2014;6;8;49
22.02.2014;6;8;38
23.02.2014;6;8;47
24.02.2014;6;8;24
25.02.2014;6;8;46
26.02.2014;6;8;44
27.02.2014;6;8;53
28.02.2014;6;8;51
1.03.2014;6;8;59
2.03.2014;6;8;52
3.03.2014;6;8;40
4.03.2014;6;8;45
5.03.2014;6;8;50
6.03.2014;6;8;44
7.03.2014;6;8;69
8.03.2014;6;8;45
9.03.2014;6;8;66
10.03.2014;6;8;43
11.03.2014;6;8;46
12.03.2014;6;8;43
13.03.2014;6;8;61
14.03.2014;6;8;73
15.03.2014;6;8;43
16.03.2014;6;8;55
17.03.2014;6;8;34
18.03.2014;6;8;48
19.03.2014;6;8;64
20.03.2014;6;8;60
21.03.2014;6;8;38
22.03.2014;6;8;61
23.03.2014;6;8;70
24.03.2014;6;8;30
25.03.2014;6;8;43
26.03.2014;6;8;30
27.03.2014;6;8;50
28.03.2014;6;8;62
29.03.2014;6;8;51
30.03.2014;6;8;55
31.03.2014;6;8;42
1.04.2014;6;8;50
2.04.2014;6;8;51
3.04.2014;6;8;61
4.04.2014;6;8;64
5.04.2014;6;8;74
6.04.2014;6;8;68
7.04.2014;6;8;38
8.04.2014;6;8;54
9.04.2014;6;8;58
10.04.2014;6;8;51
